id,display_name,works_api_url,works_count,country_code,h_index
https://openalex.org/A5008291667,Walter Quattrociocchi,https://api.openalex.org/works?filter=author.id:A5008291667,193,IT,33
https://openalex.org/A5061900944,Alessia Melegaro,https://api.openalex.org/works?filter=author.id:A5061900944,108,IT,34
https://openalex.org/A5060256587,Claudia Acciai,https://api.openalex.org/works?filter=author.id:A5060256587,14,DK,3
https://openalex.org/A5007282319,Talal Rahwan,https://api.openalex.org/works?filter=author.id:A5007282319,140,AE,22
https://openalex.org/A5055710645,Jon Kleinberg,https://api.openalex.org/works?filter=author.id:A5055710645,581,US,97
https://openalex.org/A5018128415,Andreas Spitz,https://api.openalex.org/works?filter=author.id:A5018128415,93,DE,13
https://openalex.org/A5044956842,Arttu Malkamäki,https://api.openalex.org/works?filter=author.id:A5044956842,21,FI,6
https://openalex.org/A5092419085,failed,https://api.openalex.org/works?filter=author.id:A5092419085,4,,0
https://openalex.org/A5022089542,Seth Frey,https://api.openalex.org/works?filter=author.id:A5022089542,88,US,9
https://openalex.org/A5049203961,Chung-Kon Shi,https://api.openalex.org/works?filter=author.id:A5049203961,89,KR,6
https://openalex.org/A5017914184,Stephan Lewandowsky,https://api.openalex.org/works?filter=author.id:A5017914184,539,AU,71
https://openalex.org/A5010855897,Michał Olech,https://api.openalex.org/works?filter=author.id:A5010855897,145,PL,6
https://openalex.org/A5089529040,Mark Wittek,https://api.openalex.org/works?filter=author.id:A5089529040,8,DE,1
https://openalex.org/A5074777044,Kishore Vasan,https://api.openalex.org/works?filter=author.id:A5074777044,11,US,4
https://openalex.org/A5086011172,Agnieszka Czaplicka,https://api.openalex.org/works?filter=author.id:A5086011172,17,DE,6
https://openalex.org/A5029945844,Sonia Yeh,https://api.openalex.org/works?filter=author.id:A5029945844,184,SE,32
https://openalex.org/A5013688285,Federico Musciotto,https://api.openalex.org/works?filter=author.id:A5013688285,36,IT,9
https://openalex.org/A5009631424,W. John Edmunds,https://api.openalex.org/works?filter=author.id:A5009631424,221,GB,73
https://openalex.org/A5092081388,Samuel Wolken,https://api.openalex.org/works?filter=author.id:A5092081388,1,,0
https://openalex.org/A5041066777,Taro Takaguchi,https://api.openalex.org/works?filter=author.id:A5041066777,44,JP,14
https://openalex.org/A5034488796,Gabriella Lapesa,https://api.openalex.org/works?filter=author.id:A5034488796,35,DE,7
https://openalex.org/A5013535058,Sándor Juhász,https://api.openalex.org/works?filter=author.id:A5013535058,61,HU,10
https://openalex.org/A5015755413,Minje Choi,https://api.openalex.org/works?filter=author.id:A5015755413,48,KR,8
https://openalex.org/A5012429628,Damian Serwata,https://api.openalex.org/works?filter=author.id:A5012429628,1,PL,1
https://openalex.org/A5032694172,Kenneth Joseph,https://api.openalex.org/works?filter=author.id:A5032694172,132,US,19
https://openalex.org/A5024305546,Lorenzo Amir Nemati Fard,https://api.openalex.org/works?filter=author.id:A5024305546,1,,0
https://openalex.org/A5037234320,Jihoon Kim,https://api.openalex.org/works?filter=author.id:A5037234320,1556,KR,69
https://openalex.org/A5059840085,Morten Mørup,https://api.openalex.org/works?filter=author.id:A5059840085,180,DK,25
https://openalex.org/A5042663607,Niel Hens,https://api.openalex.org/works?filter=author.id:A5042663607,386,BE,51
https://openalex.org/A5082470478,Ana Júlia Bonzanini Bernardi,https://api.openalex.org/works?filter=author.id:A5082470478,22,BR,1
https://openalex.org/A5048021302,Telmo Menezes,https://api.openalex.org/works?filter=author.id:A5048021302,25,DE,5
https://openalex.org/A5064591138,Angelita Repetto,https://api.openalex.org/works?filter=author.id:A5064591138,4,US,1
https://openalex.org/A5033485181,Ardon Z. Shorr,https://api.openalex.org/works?filter=author.id:A5033485181,5,US,2
https://openalex.org/A5045501542,Andrew Herman,https://api.openalex.org/works?filter=author.id:A5045501542,110,GB,21
https://openalex.org/A5072230437,Junran Yang,https://api.openalex.org/works?filter=author.id:A5072230437,10,US,2
https://openalex.org/A5042827942,Ivan Smirnov,https://api.openalex.org/works?filter=author.id:A5042827942,12,UA,3
https://openalex.org/A5063995659,Annapaola Marconi,https://api.openalex.org/works?filter=author.id:A5063995659,121,IT,18
https://openalex.org/A5057650206,Frank Schweitzer,https://api.openalex.org/works?filter=author.id:A5057650206,452,CH,47
https://openalex.org/A5047584056,Veniamin Veselovsky,https://api.openalex.org/works?filter=author.id:A5047584056,13,CH,2
https://openalex.org/A5054943090,Regina Widjaya,https://api.openalex.org/works?filter=author.id:A5054943090,1,,1
https://openalex.org/A5070753993,Maximilian Schich,https://api.openalex.org/works?filter=author.id:A5070753993,36,EE,5
https://openalex.org/A5019818981,George P. Fletcher,https://api.openalex.org/works?filter=author.id:A5019818981,713,NL,51
https://openalex.org/A5022601535,Mykola Pechenizkiy,https://api.openalex.org/works?filter=author.id:A5022601535,414,NL,32
https://openalex.org/A5000868394,Eaman Jahani,https://api.openalex.org/works?filter=author.id:A5000868394,34,US,7
https://openalex.org/A5024920559,Beverly Laher,https://api.openalex.org/works?filter=author.id:A5024920559,6,MW,1
https://openalex.org/A5002020728,Mikko Kivelä,https://api.openalex.org/works?filter=author.id:A5002020728,93,FI,19
https://openalex.org/A5037204027,Christoph Kern,https://api.openalex.org/works?filter=author.id:A5037204027,156,US,30
https://openalex.org/A5026353536,Johanna Einsiedler,https://api.openalex.org/works?filter=author.id:A5026353536,3,AT,2
https://openalex.org/A5092142329,Haaya Naushan,https://api.openalex.org/works?filter=author.id:A5092142329,4,CA,0
https://openalex.org/A5066716873,Li Zhang,https://api.openalex.org/works?filter=author.id:A5066716873,31979,SG,241
https://openalex.org/A5014971104,Richard Bruggeman,https://api.openalex.org/works?filter=author.id:A5014971104,401,NL,47
https://openalex.org/A5079517520,Petter Holme,https://api.openalex.org/works?filter=author.id:A5079517520,257,JP,49
https://openalex.org/A5011168888,Homa Hosseinmardi,https://api.openalex.org/works?filter=author.id:A5011168888,48,US,14
https://openalex.org/A5076101253,Takeaki Uno,https://api.openalex.org/works?filter=author.id:A5076101253,311,JP,27
https://openalex.org/A5062557346,Steffen‐Sebastian Bolz,https://api.openalex.org/works?filter=author.id:A5062557346,83,CA,31
https://openalex.org/A5068201653,Sara Bonati,https://api.openalex.org/works?filter=author.id:A5068201653,39,IT,4
https://openalex.org/A5054638811,Pietro Coletti,https://api.openalex.org/works?filter=author.id:A5054638811,65,BE,14
https://openalex.org/A5039966234,Francisco Barreras,https://api.openalex.org/works?filter=author.id:A5039966234,24,US,2
https://openalex.org/A5072732141,Jingwen Zhang,https://api.openalex.org/works?filter=author.id:A5072732141,1520,CN,63
https://openalex.org/A5030987696,Amir Ghasemian,https://api.openalex.org/works?filter=author.id:A5030987696,18,US,4
https://openalex.org/A5013072270,Fabio Giglietto,https://api.openalex.org/works?filter=author.id:A5013072270,94,IT,12
https://openalex.org/A5089434641,Graham Tierney,https://api.openalex.org/works?filter=author.id:A5089434641,6,US,1
https://openalex.org/A5054960661,Aleix Bassolas,https://api.openalex.org/works?filter=author.id:A5054960661,31,GB,11
https://openalex.org/A5035198055,Ashiqur R. KhudaBukhsh,https://api.openalex.org/works?filter=author.id:A5035198055,77,US,8
https://openalex.org/A5029821479,Salvatore Giorgi,https://api.openalex.org/works?filter=author.id:A5029821479,103,US,16
https://openalex.org/A5017489902,Wen Chen,https://api.openalex.org/works?filter=author.id:A5017489902,4361,SG,114
https://openalex.org/A5016551821,He Wen-Hao,https://api.openalex.org/works?filter=author.id:A5016551821,2,,1
https://openalex.org/A5030571651,Jürgen Pfeffer,https://api.openalex.org/works?filter=author.id:A5030571651,156,DE,22
https://openalex.org/A5047707045,Artëm Volgin,https://api.openalex.org/works?filter=author.id:A5047707045,14,GB,2
https://openalex.org/A5081836422,Tuğrulcan Elmas,https://api.openalex.org/works?filter=author.id:A5081836422,22,CH,4
https://openalex.org/A5080030270,Alexandre G. Evsukoff,https://api.openalex.org/works?filter=author.id:A5080030270,109,BR,17
https://openalex.org/A5000679279,Duncan J. Watts,https://api.openalex.org/works?filter=author.id:A5000679279,200,US,57
https://openalex.org/A5088304530,Luca Luceri,https://api.openalex.org/works?filter=author.id:A5088304530,68,CH,9
https://openalex.org/A5003730904,Manuel Tonneau,https://api.openalex.org/works?filter=author.id:A5003730904,3,GB,1
https://openalex.org/A5059686253,Yutao Chen,https://api.openalex.org/works?filter=author.id:A5059686253,220,CN,22
https://openalex.org/A5014437029,Jana Lasser,https://api.openalex.org/works?filter=author.id:A5014437029,103,AT,8
https://openalex.org/A5036794290,Márton Rakovics,https://api.openalex.org/works?filter=author.id:A5036794290,17,HU,4
https://openalex.org/A5068726494,Kobi Hackenburg,https://api.openalex.org/works?filter=author.id:A5068726494,6,GB,1
https://openalex.org/A5022704573,Étienne Ollion,https://api.openalex.org/works?filter=author.id:A5022704573,132,FR,11
https://openalex.org/A5017444948,David Lusseau,https://api.openalex.org/works?filter=author.id:A5017444948,226,DK,58
https://openalex.org/A5019128682,Elizaveta Sivak,https://api.openalex.org/works?filter=author.id:A5019128682,1,,0
https://openalex.org/A5040551932,Sylvain Fontaine,https://api.openalex.org/works?filter=author.id:A5040551932,10,FR,1
https://openalex.org/A5032099222,Elias Najarro,https://api.openalex.org/works?filter=author.id:A5032099222,21,DK,4
https://openalex.org/A5048888033,Cheng Pan,https://api.openalex.org/works?filter=author.id:A5048888033,376,JP,32
https://openalex.org/A5052040863,Giuseppe Russo,https://api.openalex.org/works?filter=author.id:A5052040863,289,IT,30
https://openalex.org/A5074849242,Aliaksandr Herasimenka,https://api.openalex.org/works?filter=author.id:A5074849242,5,US,1
https://openalex.org/A5033299992,Ramesh Jagannathan,https://api.openalex.org/works?filter=author.id:A5033299992,89,IN,19
https://openalex.org/A5035399743,Soroush Vosoughi,https://api.openalex.org/works?filter=author.id:A5035399743,167,US,16
https://openalex.org/A5085376143,Marie‐Pierre St‐Onge,https://api.openalex.org/works?filter=author.id:A5085376143,163,US,53
https://openalex.org/A5024429091,Donghyun Kang,https://api.openalex.org/works?filter=author.id:A5024429091,8,US,4
https://openalex.org/A5008813157,Richard Freedman,https://api.openalex.org/works?filter=author.id:A5008813157,235,US,47
https://openalex.org/A5068270822,David Joyner,https://api.openalex.org/works?filter=author.id:A5068270822,234,US,17
https://openalex.org/A5012934179,Shaun Bevan,https://api.openalex.org/works?filter=author.id:A5012934179,69,GB,18
https://openalex.org/A5060045780,Harsh Parikh,https://api.openalex.org/works?filter=author.id:A5060045780,69,GD,8
https://openalex.org/A5015797850,Nabeel Gillani,https://api.openalex.org/works?filter=author.id:A5015797850,34,US,6
https://openalex.org/A5045331047,Hang Jiang,https://api.openalex.org/works?filter=author.id:A5045331047,109,CN,21
https://openalex.org/A5006071289,Mary Y. Hu,https://api.openalex.org/works?filter=author.id:A5006071289,85,CN,32
https://openalex.org/A5040830236,Simon Colton,https://api.openalex.org/works?filter=author.id:A5040830236,230,GB,26
https://openalex.org/A5076683363,Sacha Epskamp,https://api.openalex.org/works?filter=author.id:A5076683363,169,NL,42
https://openalex.org/A5005475843,Lauren J. N. Brent,https://api.openalex.org/works?filter=author.id:A5005475843,122,GB,27
https://openalex.org/A5012462832,Akira Hashimoto,https://api.openalex.org/works?filter=author.id:A5012462832,445,JP,25
https://openalex.org/A5049607869,Bahador Bahrami,https://api.openalex.org/works?filter=author.id:A5049607869,117,GB,31
https://openalex.org/A5007979110,Giyeon Baek,https://api.openalex.org/works?filter=author.id:A5007979110,3,KR,1
https://openalex.org/A5085767098,Andrea Gentili,https://api.openalex.org/works?filter=author.id:A5085767098,119,IT,12
https://openalex.org/A5046600439,Yotaro Takazawa,https://api.openalex.org/works?filter=author.id:A5046600439,7,JP,1
https://openalex.org/A5056041083,Ozgur Can Seckin,https://api.openalex.org/works?filter=author.id:A5056041083,4,US,0
https://openalex.org/A5011077465,Beatrice Rammstedt,https://api.openalex.org/works?filter=author.id:A5011077465,227,DE,30
https://openalex.org/A5019527985,Hongshan Jin,https://api.openalex.org/works?filter=author.id:A5019527985,3,CN,3
https://openalex.org/A5005800311,Victor Landaeta,https://api.openalex.org/works?filter=author.id:A5005800311,4,MX,1
https://openalex.org/A5049852179,Zoe Rahwan,https://api.openalex.org/works?filter=author.id:A5049852179,8,DE,3
https://openalex.org/A5090183461,Daniel S. Nagin,https://api.openalex.org/works?filter=author.id:A5090183461,330,US,95
https://openalex.org/A5078128297,Ranjit Kumar Chandra,https://api.openalex.org/works?filter=author.id:A5078128297,285,CA,47
https://openalex.org/A5018151279,Lester Mackey,https://api.openalex.org/works?filter=author.id:A5018151279,185,GB,25
https://openalex.org/A5032463780,Debora Nozza,https://api.openalex.org/works?filter=author.id:A5032463780,66,IT,11
https://openalex.org/A5083719453,Manuel Vimercati,https://api.openalex.org/works?filter=author.id:A5083719453,5,IT,2
https://openalex.org/A5015211752,Aaron Smith,https://api.openalex.org/works?filter=author.id:A5015211752,157,GB,37
https://openalex.org/A5020744129,Daniela Paolotti,https://api.openalex.org/works?filter=author.id:A5020744129,136,US,23
https://openalex.org/A5039639177,Gwyneth Sutherlin,https://api.openalex.org/works?filter=author.id:A5039639177,7,US,1
https://openalex.org/A5045037642,Julia Hirschberg,https://api.openalex.org/works?filter=author.id:A5045037642,398,US,55
https://openalex.org/A5008238372,Sebastian Stier,https://api.openalex.org/works?filter=author.id:A5008238372,45,DE,18
https://openalex.org/A5016506973,Yuru Li,https://api.openalex.org/works?filter=author.id:A5016506973,117,CN,17
https://openalex.org/A5093842223,Rupert Kiddle,https://api.openalex.org/works?filter=author.id:A5093842223,0,NL,0
https://openalex.org/A5034405667,Vera Rocha,https://api.openalex.org/works?filter=author.id:A5034405667,103,DK,17
https://openalex.org/A5022470617,Ibrahim Farouq Varouqa,https://api.openalex.org/works?filter=author.id:A5022470617,12,JO,3
https://openalex.org/A5063098095,Abeer ElBahrawy,https://api.openalex.org/works?filter=author.id:A5063098095,17,GB,6
https://openalex.org/A5054308726,Bernardo García Bulle Bueno,https://api.openalex.org/works?filter=author.id:A5054308726,13,US,2
https://openalex.org/A5055848169,Marius Sältzer,https://api.openalex.org/works?filter=author.id:A5055848169,8,DE,2
https://openalex.org/A5010352723,Alexandros Gelastopoulos,https://api.openalex.org/works?filter=author.id:A5010352723,13,DK,2
https://openalex.org/A5060724128,Ali Faqeeh,https://api.openalex.org/works?filter=author.id:A5060724128,10,US,7
https://openalex.org/A5034295818,Ilona Horwath,https://api.openalex.org/works?filter=author.id:A5034295818,49,DE,5
https://openalex.org/A5061449471,Afra Mashhadi,https://api.openalex.org/works?filter=author.id:A5061449471,77,US,14
https://openalex.org/A5005519980,Arnault Chatelain,https://api.openalex.org/works?filter=author.id:A5005519980,3,FR,1
https://openalex.org/A5026756047,Alessandro Di Nallo,https://api.openalex.org/works?filter=author.id:A5026756047,14,IT,3
https://openalex.org/A5073159504,Mirjam de Bruijn,https://api.openalex.org/works?filter=author.id:A5073159504,176,NL,15
https://openalex.org/A5001639056,Marcos Vinicius Silva Oliveira,https://api.openalex.org/works?filter=author.id:A5001639056,503,GB,67
https://openalex.org/A5039164628,Satoshi Tohda,https://api.openalex.org/works?filter=author.id:A5039164628,1,,1
https://openalex.org/A5034516125,Mahasweta Chakraborti,https://api.openalex.org/works?filter=author.id:A5034516125,6,US,2
https://openalex.org/A5033477761,Oana Goga,https://api.openalex.org/works?filter=author.id:A5033477761,37,FR,13
https://openalex.org/A5031231657,Victor J. Navarro,https://api.openalex.org/works?filter=author.id:A5031231657,218,US,41
https://openalex.org/A5086671142,Robert Mahari,https://api.openalex.org/works?filter=author.id:A5086671142,8,US,2
https://openalex.org/A5088144968,Víctor Hugo Contreras,https://api.openalex.org/works?filter=author.id:A5088144968,38,AR,5
https://openalex.org/A5087496634,Abdullah Zameek,https://api.openalex.org/works?filter=author.id:A5087496634,2,,1
https://openalex.org/A5025247466,Redi Miriam,https://api.openalex.org/works?filter=author.id:A5025247466,1,,0
https://openalex.org/A5014825255,Sayed Haidar Abbas Raza,https://api.openalex.org/works?filter=author.id:A5014825255,169,CN,22
https://openalex.org/A5063837575,Przemyslaw A. Grabowicz,https://api.openalex.org/works?filter=author.id:A5063837575,43,US,9
https://openalex.org/A5042566717,Wojtek Przepiorka,https://api.openalex.org/works?filter=author.id:A5042566717,105,NL,15
https://openalex.org/A5081775695,David García,https://api.openalex.org/works?filter=author.id:A5081775695,492,US,51
https://openalex.org/A5037220308,Agnieszka Faleńska,https://api.openalex.org/works?filter=author.id:A5037220308,24,DE,7
https://openalex.org/A5090042292,Fredrik Jansson,https://api.openalex.org/works?filter=author.id:A5090042292,64,NL,15
https://openalex.org/A5086259064,Blas Kolic,https://api.openalex.org/works?filter=author.id:A5086259064,5,GB,1
https://openalex.org/A5021622544,Luisa Carrer,https://api.openalex.org/works?filter=author.id:A5021622544,15,,1
https://openalex.org/A5023841588,Ali Salloum,https://api.openalex.org/works?filter=author.id:A5023841588,6,FI,3
https://openalex.org/A5040468715,Cynthia Rudin,https://api.openalex.org/works?filter=author.id:A5040468715,349,US,42
https://openalex.org/A5012506346,Jonathan Bright,https://api.openalex.org/works?filter=author.id:A5012506346,16,US,8
https://openalex.org/A5004784121,Alex Teytelboym,https://api.openalex.org/works?filter=author.id:A5004784121,4,US,1
https://openalex.org/A5087601816,Mykola Makhortykh,https://api.openalex.org/works?filter=author.id:A5087601816,125,CH,14
https://openalex.org/A5024873815,Sebastian Mildiner Moraga,https://api.openalex.org/works?filter=author.id:A5024873815,6,NL,1
https://openalex.org/A5090730667,Oliver Posegga,https://api.openalex.org/works?filter=author.id:A5090730667,34,DE,9
https://openalex.org/A5025112887,Artem Kuriksha,https://api.openalex.org/works?filter=author.id:A5025112887,5,US,0
https://openalex.org/A5015694492,Zoltán Kmetty,https://api.openalex.org/works?filter=author.id:A5015694492,72,HU,5
https://openalex.org/A5067296366,Simone Santoni,https://api.openalex.org/works?filter=author.id:A5067296366,26,GB,3
https://openalex.org/A5036298760,Maddalena Conte,https://api.openalex.org/works?filter=author.id:A5036298760,70,IT,14
https://openalex.org/A5035808622,Pascal Van Hentenryck,https://api.openalex.org/works?filter=author.id:A5035808622,773,US,48
https://openalex.org/A5078049762,Shouji Fujimoto,https://api.openalex.org/works?filter=author.id:A5078049762,63,JP,9
https://openalex.org/A5056499434,David G. Rand,https://api.openalex.org/works?filter=author.id:A5056499434,310,US,61
https://openalex.org/A5046618110,Margaret Roberts,https://api.openalex.org/works?filter=author.id:A5046618110,161,US,22
https://openalex.org/A5053397364,Chao Yu,https://api.openalex.org/works?filter=author.id:A5053397364,563,CN,57
https://openalex.org/A5009841736,Matija Franklin,https://api.openalex.org/works?filter=author.id:A5009841736,3,GB,3
https://openalex.org/A5038377848,Roberta Sinatra,https://api.openalex.org/works?filter=author.id:A5038377848,54,AT,23
https://openalex.org/A5007635700,Sima Farokhnejad,https://api.openalex.org/works?filter=author.id:A5007635700,2,GB,1
https://openalex.org/A5079255958,Anna Di Natale,https://api.openalex.org/works?filter=author.id:A5079255958,18,AT,6
https://openalex.org/A5014079362,Friedrich Götz,https://api.openalex.org/works?filter=author.id:A5014079362,483,DE,88
https://openalex.org/A5012631395,Christian Strippel,https://api.openalex.org/works?filter=author.id:A5012631395,45,DE,7
https://openalex.org/A5041600397,Zachary Pangan,https://api.openalex.org/works?filter=author.id:A5041600397,3,PH,0
https://openalex.org/A5043286310,Rudy Arthur,https://api.openalex.org/works?filter=author.id:A5043286310,5,GB,2
https://openalex.org/A5013437253,Frederik Andersen Lau,https://api.openalex.org/works?filter=author.id:A5013437253,1,DK,1
https://openalex.org/A5072877041,Silvia Bartolucci,https://api.openalex.org/works?filter=author.id:A5072877041,23,IT,11
https://openalex.org/A5023034161,Kristian Tylén,https://api.openalex.org/works?filter=author.id:A5023034161,114,DK,20
https://openalex.org/A5001338204,Gautam Thakur,https://api.openalex.org/works?filter=author.id:A5001338204,100,GB,12
https://openalex.org/A5000043933,Sahil Verma,https://api.openalex.org/works?filter=author.id:A5000043933,157,IN,21
https://openalex.org/A5023818555,Yuka Takedomi,https://api.openalex.org/works?filter=author.id:A5023818555,3,JP,1
https://openalex.org/A5087088138,Dan Jurafsky,https://api.openalex.org/works?filter=author.id:A5087088138,315,US,63
https://openalex.org/A5092596265,Nicola Fanton,https://api.openalex.org/works?filter=author.id:A5092596265,2,,0
https://openalex.org/A5073407639,Jorge Gil,https://api.openalex.org/works?filter=author.id:A5073407639,95,SE,14
https://openalex.org/A5057871177,Felix Schmidt,https://api.openalex.org/works?filter=author.id:A5057871177,87,DE,28
https://openalex.org/A5077531047,Katayoun Farrahi,https://api.openalex.org/works?filter=author.id:A5077531047,62,GB,16
https://openalex.org/A5092002730,Katie Spoon,https://api.openalex.org/works?filter=author.id:A5092002730,4,US,2
https://openalex.org/A5091326079,Dustin Wright,https://api.openalex.org/works?filter=author.id:A5091326079,22,DK,6
https://openalex.org/A5057029055,Koustuv Saha,https://api.openalex.org/works?filter=author.id:A5057029055,89,GB,19
https://openalex.org/A5015951926,Alejandro Hermida Carrillo,https://api.openalex.org/works?filter=author.id:A5015951926,9,DE,1
https://openalex.org/A5010646067,Sharath Chandra Guntuku,https://api.openalex.org/works?filter=author.id:A5010646067,143,US,26
https://openalex.org/A5059607114,Fionneke M. Bos,https://api.openalex.org/works?filter=author.id:A5059607114,21,NL,10
https://openalex.org/A5007166081,Ichiro Sakata,https://api.openalex.org/works?filter=author.id:A5007166081,127,JP,34
https://openalex.org/A5068650951,Douglas R. Leasure,https://api.openalex.org/works?filter=author.id:A5068650951,40,GB,11
https://openalex.org/A5009108675,Bailey K. Fosdick,https://api.openalex.org/works?filter=author.id:A5009108675,100,US,17
https://openalex.org/A5067953991,Aliakbar Akbaritabar,https://api.openalex.org/works?filter=author.id:A5067953991,39,DE,7
https://openalex.org/A5032539868,Mathieu Génois,https://api.openalex.org/works?filter=author.id:A5032539868,37,FR,11
https://openalex.org/A5008392047,Giulia De Pasquale,https://api.openalex.org/works?filter=author.id:A5008392047,34,IT,5
https://openalex.org/A5003560204,Aleksandra Alorić,https://api.openalex.org/works?filter=author.id:A5003560204,13,RS,3
https://openalex.org/A5008805047,Martin Gerlach,https://api.openalex.org/works?filter=author.id:A5008805047,39,US,14
https://openalex.org/A5055355947,Benedikt Pirmin Ströbl,https://api.openalex.org/works?filter=author.id:A5055355947,2,DE,1
https://openalex.org/A5082860684,Kathyrn R. Fair,https://api.openalex.org/works?filter=author.id:A5082860684,5,GB,1
https://openalex.org/A5008111783,Julieta Ruiz-Esmenjaud,https://api.openalex.org/works?filter=author.id:A5008111783,9,MX,4
https://openalex.org/A5040589473,Steven E. Nissen,https://api.openalex.org/works?filter=author.id:A5040589473,776,US,102
https://openalex.org/A5081436094,Ziwen Chen,https://api.openalex.org/works?filter=author.id:A5081436094,87,CN,15
https://openalex.org/A5067592463,Dennis Assenmacher,https://api.openalex.org/works?filter=author.id:A5067592463,27,DE,7
https://openalex.org/A5065232848,James D. Michelson,https://api.openalex.org/works?filter=author.id:A5065232848,133,US,40
https://openalex.org/A5007178020,Yoshi Meke Bird,https://api.openalex.org/works?filter=author.id:A5007178020,2,,1
https://openalex.org/A5060904065,Vincent Buskens,https://api.openalex.org/works?filter=author.id:A5060904065,176,NL,21
https://openalex.org/A5039162249,Elohim Fonseca dos Reis,https://api.openalex.org/works?filter=author.id:A5039162249,15,GB,3
https://openalex.org/A5033208803,Tom Theile,https://api.openalex.org/works?filter=author.id:A5033208803,9,DE,3
https://openalex.org/A5084459940,Benjamin C. Holding,https://api.openalex.org/works?filter=author.id:A5084459940,23,DK,8
https://openalex.org/A5010971930,Eli Bartov,https://api.openalex.org/works?filter=author.id:A5010971930,81,US,31
https://openalex.org/A5051653715,Pablo Porras,https://api.openalex.org/works?filter=author.id:A5051653715,60,GB,24
https://openalex.org/A5007994819,Zhen Xu,https://api.openalex.org/works?filter=author.id:A5007994819,327,CN,61
https://openalex.org/A5064910304,Doug Beeferman,https://api.openalex.org/works?filter=author.id:A5064910304,36,US,10
https://openalex.org/A5064738197,Jan Nikadon,https://api.openalex.org/works?filter=author.id:A5064738197,26,PL,6
https://openalex.org/A5000356492,Emmanouil Tranos,https://api.openalex.org/works?filter=author.id:A5000356492,113,GB,16
https://openalex.org/A5009825542,Jonathan Cohen,https://api.openalex.org/works?filter=author.id:A5009825542,372,US,72
https://openalex.org/A5075585231,Samuel P. Fraiberger,https://api.openalex.org/works?filter=author.id:A5075585231,36,US,8
https://openalex.org/A5078604948,Laurel Bobrow,https://api.openalex.org/works?filter=author.id:A5078604948,6,US,5
https://openalex.org/A5071220716,Arkaitz Zubiaga,https://api.openalex.org/works?filter=author.id:A5071220716,255,GB,29
https://openalex.org/A5005081904,Jia Lin Cheoh,https://api.openalex.org/works?filter=author.id:A5005081904,3,US,0
https://openalex.org/A5004281470,Deb Roy,https://api.openalex.org/works?filter=author.id:A5004281470,278,US,35
https://openalex.org/A5077409882,Taylor Jones,https://api.openalex.org/works?filter=author.id:A5077409882,27,US,13
https://openalex.org/A5039921905,Julie Thompson,https://api.openalex.org/works?filter=author.id:A5039921905,220,CA,41
https://openalex.org/A5079648413,Nir Grinberg,https://api.openalex.org/works?filter=author.id:A5079648413,18,IL,9
https://openalex.org/A5067642054,Patrice Wangen,https://api.openalex.org/works?filter=author.id:A5067642054,4,BE,1
https://openalex.org/A5068906697,Gabriele Etta,https://api.openalex.org/works?filter=author.id:A5068906697,18,IT,4
https://openalex.org/A5091951119,Mourad Heddaya,https://api.openalex.org/works?filter=author.id:A5091951119,1,US,0
https://openalex.org/A5056748708,Píetro Lió,https://api.openalex.org/works?filter=author.id:A5056748708,878,GB,54
https://openalex.org/A5049997124,Yu A. Yuwen,https://api.openalex.org/works?filter=author.id:A5049997124,18,CN,7
https://openalex.org/A5075931759,Maren Schuster,https://api.openalex.org/works?filter=author.id:A5075931759,1,DE,0
https://openalex.org/A5018646665,Hope Schroeder,https://api.openalex.org/works?filter=author.id:A5018646665,3,US,1
https://openalex.org/A5049145809,Kerry L. M. Wong,https://api.openalex.org/works?filter=author.id:A5049145809,83,GB,22
https://openalex.org/A5005815315,Wan Jou She,https://api.openalex.org/works?filter=author.id:A5005815315,21,US,4
https://openalex.org/A5037685416,Arti Thakur,https://api.openalex.org/works?filter=author.id:A5037685416,14,IN,3
https://openalex.org/A5016371653,Michele Starnini,https://api.openalex.org/works?filter=author.id:A5016371653,88,IT,19
https://openalex.org/A5086655976,Anne-Marie Nußberger,https://api.openalex.org/works?filter=author.id:A5086655976,15,DE,5
https://openalex.org/A5016227218,Carlos Callejo Peñalba,https://api.openalex.org/works?filter=author.id:A5016227218,1,,0
https://openalex.org/A5033732336,Bin Wang,https://api.openalex.org/works?filter=author.id:A5033732336,7755,CN,123
https://openalex.org/A5019173271,Francesco Silvestri,https://api.openalex.org/works?filter=author.id:A5019173271,152,IT,22
https://openalex.org/A5043649135,Thomas Louf,https://api.openalex.org/works?filter=author.id:A5043649135,8,ES,2
https://openalex.org/A5087589125,Federico Barrera-Lemarchand,https://api.openalex.org/works?filter=author.id:A5087589125,3,AR,1
https://openalex.org/A5012168451,Marios Constantinides,https://api.openalex.org/works?filter=author.id:A5012168451,70,GB,9
https://openalex.org/A5003213649,Talayeh Aledavood,https://api.openalex.org/works?filter=author.id:A5003213649,36,FI,11
https://openalex.org/A5044421492,Peidong Mei,https://api.openalex.org/works?filter=author.id:A5044421492,3,US,1
https://openalex.org/A5049262683,Roberto Trotta,https://api.openalex.org/works?filter=author.id:A5049262683,163,GB,44
https://openalex.org/A5033862237,Nidhi Sethi,https://api.openalex.org/works?filter=author.id:A5033862237,28,IN,9
https://openalex.org/A5040639891,Jiliang Tang,https://api.openalex.org/works?filter=author.id:A5040639891,420,US,60
