id,display_name,works_api_url,works_count,h_index,country_code
https://openalex.org/A5031986882,Marleen Temmerman,https://api.openalex.org/works?filter=author.id:A5031986882,689,64,KE
https://openalex.org/A5015667412,Stirling Bryan,https://api.openalex.org/works?filter=author.id:A5015667412,335,56,CA
https://openalex.org/A5013968607,Bruno B. Andrade,https://api.openalex.org/works?filter=author.id:A5013968607,302,45,BR
https://openalex.org/A5078106172,A. Lindsay Frazier,https://api.openalex.org/works?filter=author.id:A5078106172,236,56,US
https://openalex.org/A5030824714,A. R. Bishop,https://api.openalex.org/works?filter=author.id:A5030824714,234,38,US
https://openalex.org/A5042184721,John Michael,https://api.openalex.org/works?filter=author.id:A5042184721,221,19,US
https://openalex.org/A5051520884,Aurélien Besnard,https://api.openalex.org/works?filter=author.id:A5051520884,218,31,FR
https://openalex.org/A5067671443,Wei Zhao,https://api.openalex.org/works?filter=author.id:A5067671443,182,20,CN
https://openalex.org/A5038724361,M. Anderson,https://api.openalex.org/works?filter=author.id:A5038724361,176,33,US
https://openalex.org/A5062677100,Sumedha Gupta,https://api.openalex.org/works?filter=author.id:A5062677100,176,25,IN
https://openalex.org/A5059959422,A. Ya. Parshin,https://api.openalex.org/works?filter=author.id:A5059959422,171,15,RU
https://openalex.org/A5019178864,Bo Wang,https://api.openalex.org/works?filter=author.id:A5019178864,161,18,CN
https://openalex.org/A5055974665,Georges-Élia Sarfati,https://api.openalex.org/works?filter=author.id:A5055974665,146,4,IL
https://openalex.org/A5083113569,Lei Tian,https://api.openalex.org/works?filter=author.id:A5083113569,135,18,CN
https://openalex.org/A5000973205,Luke K.‐P. Leung,https://api.openalex.org/works?filter=author.id:A5000973205,119,24,AU
https://openalex.org/A5025977484,Edison Thomaz,https://api.openalex.org/works?filter=author.id:A5025977484,83,17,US
https://openalex.org/A5087912116,Inas S. Khayal,https://api.openalex.org/works?filter=author.id:A5087912116,73,16,US
https://openalex.org/A5066657882,Petra Vetter,https://api.openalex.org/works?filter=author.id:A5066657882,64,19,CH
https://openalex.org/A5062628014,Jun Fujima,https://api.openalex.org/works?filter=author.id:A5062628014,53,10,JP
https://openalex.org/A5059953820,Bella Struminskaya,https://api.openalex.org/works?filter=author.id:A5059953820,49,10,NL
https://openalex.org/A5034801569,Stefanie M. Tignor,https://api.openalex.org/works?filter=author.id:A5034801569,20,7,US
https://openalex.org/A5037897433,Clint Gibler,https://api.openalex.org/works?filter=author.id:A5037897433,12,7,US
https://openalex.org/A5053902307,Jin-Yeop Chang,https://api.openalex.org/works?filter=author.id:A5053902307,8,3,KR
https://openalex.org/A5033060770,Jeffrey Villaveces,https://api.openalex.org/works?filter=author.id:A5033060770,7,2,
https://openalex.org/A5061703664,Qingpei Xia,https://api.openalex.org/works?filter=author.id:A5061703664,3,1,CN
https://openalex.org/A5057810294,Ronald C. Kessler,https://api.openalex.org/works?filter=author.id:A5057810294,1507,262,US
https://openalex.org/A5048237545,Enhong Chen,https://api.openalex.org/works?filter=author.id:A5048237545,876,59,CN
https://openalex.org/A5008354502,Andrew McCallum,https://api.openalex.org/works?filter=author.id:A5008354502,603,89,GB
https://openalex.org/A5057886841,Steven N. Durlauf,https://api.openalex.org/works?filter=author.id:A5057886841,388,55,US
https://openalex.org/A5082500942,Jay N. Giedd,https://api.openalex.org/works?filter=author.id:A5082500942,316,119,US
https://openalex.org/A5010206618,Werner Marx,https://api.openalex.org/works?filter=author.id:A5010206618,260,33,DE
https://openalex.org/A5007986889,Ian Johnston,https://api.openalex.org/works?filter=author.id:A5007986889,235,31,AU
https://openalex.org/A5050020236,Andrea Serino,https://api.openalex.org/works?filter=author.id:A5050020236,197,49,CH
https://openalex.org/A5040595723,Antonio Lanatà,https://api.openalex.org/works?filter=author.id:A5040595723,174,29,IT
https://openalex.org/A5033935340,Nobuyuki Hanaki,https://api.openalex.org/works?filter=author.id:A5033935340,165,13,JP
https://openalex.org/A5066830030,Yingjun Zheng,https://api.openalex.org/works?filter=author.id:A5066830030,138,23,CN
https://openalex.org/A5013585240,Aleksandar Matic,https://api.openalex.org/works?filter=author.id:A5013585240,118,20,SE
https://openalex.org/A5027138711,Svitlana Vakulenko,https://api.openalex.org/works?filter=author.id:A5027138711,85,10,US
https://openalex.org/A5067727660,Daniele Fanelli,https://api.openalex.org/works?filter=author.id:A5067727660,74,24,GB
https://openalex.org/A5009142004,C. Daryl Cameron,https://api.openalex.org/works?filter=author.id:A5009142004,56,20,US
https://openalex.org/A5084954770,Ling-Ling Pei,https://api.openalex.org/works?filter=author.id:A5084954770,40,11,CN
https://openalex.org/A5083195897,Jacopo Iacovacci,https://api.openalex.org/works?filter=author.id:A5083195897,39,13,IT
https://openalex.org/A5002033007,N. Velásquez,https://api.openalex.org/works?filter=author.id:A5002033007,33,10,US
https://openalex.org/A5082072396,Giannis Bekoulis,https://api.openalex.org/works?filter=author.id:A5082072396,29,9,BE
https://openalex.org/A5014782648,Jill de Ron,https://api.openalex.org/works?filter=author.id:A5014782648,12,3,NL
https://openalex.org/A5083575308,Katrin Danerlöv,https://api.openalex.org/works?filter=author.id:A5083575308,9,5,US
https://openalex.org/A5021665107,Yihan Li,https://api.openalex.org/works?filter=author.id:A5021665107,7,2,US
https://openalex.org/A5056555086,Amir Ghasemianlangroodi,https://api.openalex.org/works?filter=author.id:A5056555086,4,3,US
https://openalex.org/A5014270629,Aleksa Möntmann-Hertz,https://api.openalex.org/works?filter=author.id:A5014270629,2,1,CH
https://openalex.org/A5080941106,J Douglas Russell,https://api.openalex.org/works?filter=author.id:A5080941106,2,1,US
https://openalex.org/A5049816813,Yue Yu,https://api.openalex.org/works?filter=author.id:A5049816813,3085,83,CN
https://openalex.org/A5087319858,Lance Taylor,https://api.openalex.org/works?filter=author.id:A5087319858,456,41,NL
https://openalex.org/A5003648502,Shuying Chen,https://api.openalex.org/works?filter=author.id:A5003648502,414,30,CN
https://openalex.org/A5070500491,Haochen Liu,https://api.openalex.org/works?filter=author.id:A5070500491,274,23,FR
https://openalex.org/A5061492058,Shiyu Chang,https://api.openalex.org/works?filter=author.id:A5061492058,242,41,CN
https://openalex.org/A5019043794,Kunlun Wang,https://api.openalex.org/works?filter=author.id:A5019043794,216,26,CN
https://openalex.org/A5002432887,Juan Pérez‐Mercader,https://api.openalex.org/works?filter=author.id:A5002432887,202,27,US
https://openalex.org/A5050186338,Youssef Nasser,https://api.openalex.org/works?filter=author.id:A5050186338,163,14,FR
https://openalex.org/A5027410770,Xuan Lin,https://api.openalex.org/works?filter=author.id:A5027410770,158,20,CN
https://openalex.org/A5055125107,Jeroen van den Bergh,https://api.openalex.org/works?filter=author.id:A5055125107,105,14,NL
https://openalex.org/A5030086495,Philip Leifeld,https://api.openalex.org/works?filter=author.id:A5030086495,82,21,GB
https://openalex.org/A5066288302,Claudia Radel,https://api.openalex.org/works?filter=author.id:A5066288302,70,18,US
https://openalex.org/A5034672788,Tim Brody,https://api.openalex.org/works?filter=author.id:A5034672788,60,17,GB
https://openalex.org/A5023491376,Dmitri Blueschke,https://api.openalex.org/works?filter=author.id:A5023491376,56,7,AT
https://openalex.org/A5031693997,Nicholas Mousoulides,https://api.openalex.org/works?filter=author.id:A5031693997,45,11,CY
https://openalex.org/A5024024784,Geoffrey P. Morgan,https://api.openalex.org/works?filter=author.id:A5024024784,42,8,US
https://openalex.org/A5051802245,Hong Xue,https://api.openalex.org/works?filter=author.id:A5051802245,42,14,CN
https://openalex.org/A5040564534,Günce Keziban Orman,https://api.openalex.org/works?filter=author.id:A5040564534,41,10,TR
https://openalex.org/A5036472423,Ljubica Nedelkoska,https://api.openalex.org/works?filter=author.id:A5036472423,31,4,AT
https://openalex.org/A5047611362,Monica J. Wood,https://api.openalex.org/works?filter=author.id:A5047611362,31,6,US
https://openalex.org/A5067498469,Lieke Dreijerink,https://api.openalex.org/works?filter=author.id:A5067498469,15,3,NL
https://openalex.org/A5064347896,Carolyn Woszczyna,https://api.openalex.org/works?filter=author.id:A5064347896,13,10,CA
https://openalex.org/A5017477609,Ferrin,https://api.openalex.org/works?filter=author.id:A5017477609,10,7,
https://openalex.org/A5027080765,James Z. Daniel,https://api.openalex.org/works?filter=author.id:A5027080765,6,5,GB
https://openalex.org/A5055089040,Iván Raskovsky,https://api.openalex.org/works?filter=author.id:A5055089040,2,1,AR
https://openalex.org/A5025254950,Axel Bruns,https://api.openalex.org/works?filter=author.id:A5025254950,425,44,AU
https://openalex.org/A5084817550,John R. Thompson,https://api.openalex.org/works?filter=author.id:A5084817550,411,92,GB
https://openalex.org/A5078032049,Tao Xu,https://api.openalex.org/works?filter=author.id:A5078032049,260,46,US
https://openalex.org/A5074298006,Geraínt A. Wiggins,https://api.openalex.org/works?filter=author.id:A5074298006,256,28,GB
https://openalex.org/A5083669060,Mushtaq Ahmad Khan,https://api.openalex.org/works?filter=author.id:A5083669060,225,27,AE
https://openalex.org/A5008052793,Oriana Ciani,https://api.openalex.org/works?filter=author.id:A5008052793,160,27,DK
https://openalex.org/A5082916255,Mogens Fenger,https://api.openalex.org/works?filter=author.id:A5082916255,158,39,DK
https://openalex.org/A5021570361,Chaz Firestone,https://api.openalex.org/works?filter=author.id:A5021570361,136,17,US
https://openalex.org/A5054589937,Zeyang Liu,https://api.openalex.org/works?filter=author.id:A5054589937,136,17,US
https://openalex.org/A5069956792,Gil Tal,https://api.openalex.org/works?filter=author.id:A5069956792,135,22,US
https://openalex.org/A5039133265,Michael Cafarella,https://api.openalex.org/works?filter=author.id:A5039133265,127,32,US
https://openalex.org/A5057853630,Guangluan Xu,https://api.openalex.org/works?filter=author.id:A5057853630,114,19,CN
https://openalex.org/A5055444532,Jay Joseph Van Bavel,https://api.openalex.org/works?filter=author.id:A5055444532,108,17,NO
https://openalex.org/A5039513846,Goda Perlaviciute,https://api.openalex.org/works?filter=author.id:A5039513846,92,18,NL
https://openalex.org/A5038999619,Karyn Moffatt,https://api.openalex.org/works?filter=author.id:A5038999619,74,17,CA
https://openalex.org/A5025360037,Przemysław Różewski,https://api.openalex.org/works?filter=author.id:A5025360037,69,9,PL
https://openalex.org/A5060278208,Hila Chalutz Ben‐Gal,https://api.openalex.org/works?filter=author.id:A5060278208,25,6,IL
https://openalex.org/A5014141542,Yuki Hirahara,https://api.openalex.org/works?filter=author.id:A5014141542,19,4,JP
https://openalex.org/A5078442658,Milo Z. Trujillo,https://api.openalex.org/works?filter=author.id:A5078442658,18,5,US
https://openalex.org/A5075856508,Issac R. Schwantes,https://api.openalex.org/works?filter=author.id:A5075856508,13,3,US
https://openalex.org/A5042260779,Megan S. Lloyd,https://api.openalex.org/works?filter=author.id:A5042260779,8,1,US
https://openalex.org/A5052168303,Chloe Wittenberg,https://api.openalex.org/works?filter=author.id:A5052168303,6,4,US
https://openalex.org/A5005778457,Katie McLaughlin,https://api.openalex.org/works?filter=author.id:A5005778457,5,2,US
https://openalex.org/A5085543922,Xuanyu He,https://api.openalex.org/works?filter=author.id:A5085543922,4,2,CN
https://openalex.org/A5033881226,Christopher Smith-Clarke,https://api.openalex.org/works?filter=author.id:A5033881226,3,1,GB
https://openalex.org/A5078602721,Kenji Kawano,https://api.openalex.org/works?filter=author.id:A5078602721,408,38,JP
https://openalex.org/A5050445204,Joung-Ho Han,https://api.openalex.org/works?filter=author.id:A5050445204,297,28,KR
https://openalex.org/A5084111561,Neil Hurley,https://api.openalex.org/works?filter=author.id:A5084111561,216,25,US
https://openalex.org/A5083739103,Andrea Sodi,https://api.openalex.org/works?filter=author.id:A5083739103,197,25,IT
https://openalex.org/A5008750243,Jacob N. Shapiro,https://api.openalex.org/works?filter=author.id:A5008750243,188,27,US
https://openalex.org/A5091231157,Mario Diani,https://api.openalex.org/works?filter=author.id:A5091231157,168,28,IT
https://openalex.org/A5057247822,Adam M. Persky,https://api.openalex.org/works?filter=author.id:A5057247822,162,27,US
https://openalex.org/A5054291777,Linda S. Pagani,https://api.openalex.org/works?filter=author.id:A5054291777,134,37,CA
https://openalex.org/A5024906705,Souvik Ghosh,https://api.openalex.org/works?filter=author.id:A5024906705,107,15,US
https://openalex.org/A5021849573,Georgia M. Kapitsaki,https://api.openalex.org/works?filter=author.id:A5021849573,104,11,CY
https://openalex.org/A5027974732,Lucie Hertz-Pannier,https://api.openalex.org/works?filter=author.id:A5027974732,96,39,
https://openalex.org/A5039010915,Adam Polak,https://api.openalex.org/works?filter=author.id:A5039010915,92,11,IT
https://openalex.org/A5035618261,Daniel Schlagwein,https://api.openalex.org/works?filter=author.id:A5035618261,75,14,AU
https://openalex.org/A5031592048,Pål Sundsøy,https://api.openalex.org/works?filter=author.id:A5031592048,40,10,NO
https://openalex.org/A5004025652,Daria Roithmayr,https://api.openalex.org/works?filter=author.id:A5004025652,39,8,US
https://openalex.org/A5071865250,Mingyang Guan,https://api.openalex.org/works?filter=author.id:A5071865250,35,6,CN
https://openalex.org/A5085022826,R. van den Elzen,https://api.openalex.org/works?filter=author.id:A5085022826,33,5,DE
https://openalex.org/A5011711173,Jiyoun Suk,https://api.openalex.org/works?filter=author.id:A5011711173,25,6,US
https://openalex.org/A5037461434,Simon Lynch,https://api.openalex.org/works?filter=author.id:A5037461434,15,3,GB
https://openalex.org/A5050672404,Forough Poursabzi-Sangdeh,https://api.openalex.org/works?filter=author.id:A5050672404,13,6,US
https://openalex.org/A5075774986,Carolina Becatti,https://api.openalex.org/works?filter=author.id:A5075774986,10,3,IT
https://openalex.org/A5021335359,Keniel Yao,https://api.openalex.org/works?filter=author.id:A5021335359,5,2,US
https://openalex.org/A5056919522,Eva-Maria Antl-Wittenberg,https://api.openalex.org/works?filter=author.id:A5056919522,4,2,DE
https://openalex.org/A5046943921,Cathy L. Schott,https://api.openalex.org/works?filter=author.id:A5046943921,3,2,US
https://openalex.org/A5080634342,J. C. Dunn,https://api.openalex.org/works?filter=author.id:A5080634342,2,1,
https://openalex.org/A5082549798,Yilin Wang,https://api.openalex.org/works?filter=author.id:A5082549798,1797,79,US
https://openalex.org/A5052027939,Domenico Parisi,https://api.openalex.org/works?filter=author.id:A5052027939,418,46,US
https://openalex.org/A5020442416,Theodoros A. Tsiftsis,https://api.openalex.org/works?filter=author.id:A5020442416,360,43,GR
https://openalex.org/A5026451495,Wojciech Samek,https://api.openalex.org/works?filter=author.id:A5026451495,332,47,DE
https://openalex.org/A5045546082,Jie Feng,https://api.openalex.org/works?filter=author.id:A5045546082,246,29,CN
https://openalex.org/A5039802638,Peter Mooney,https://api.openalex.org/works?filter=author.id:A5039802638,210,29,IE
https://openalex.org/A5005790090,Masashi Toyoda,https://api.openalex.org/works?filter=author.id:A5005790090,189,20,JP
https://openalex.org/A5067132253,Kevin Durrheim,https://api.openalex.org/works?filter=author.id:A5067132253,187,38,ZA
https://openalex.org/A5024411098,Minkang Cheng,https://api.openalex.org/works?filter=author.id:A5024411098,156,20,CN
https://openalex.org/A5041730016,Margaret J. Eppstein,https://api.openalex.org/works?filter=author.id:A5041730016,126,25,US
https://openalex.org/A5073298043,Frank W. Marlowe,https://api.openalex.org/works?filter=author.id:A5073298043,125,52,GB
https://openalex.org/A5057031258,Berrin Yanıkoğlu,https://api.openalex.org/works?filter=author.id:A5057031258,124,23,TR
https://openalex.org/A5027328044,Vicente Ordóñez,https://api.openalex.org/works?filter=author.id:A5027328044,120,28,US
https://openalex.org/A5082080991,Zhihai Rong,https://api.openalex.org/works?filter=author.id:A5082080991,117,26,CN
https://openalex.org/A5029193548,Heather Ford,https://api.openalex.org/works?filter=author.id:A5029193548,116,19,AU
https://openalex.org/A5019999408,Vivi Năstase,https://api.openalex.org/works?filter=author.id:A5019999408,103,16,DE
https://openalex.org/A5059879982,Vito D. P. Servedio,https://api.openalex.org/works?filter=author.id:A5059879982,87,24,AT
https://openalex.org/A5039916323,Regula Hänggli,https://api.openalex.org/works?filter=author.id:A5039916323,52,11,CH
https://openalex.org/A5070306612,Yazan N. Billeh,https://api.openalex.org/works?filter=author.id:A5070306612,31,15,US
https://openalex.org/A5071320319,Jinho Choo,https://api.openalex.org/works?filter=author.id:A5071320319,13,3,
https://openalex.org/A5027283501,Chiara Tremolanti,https://api.openalex.org/works?filter=author.id:A5027283501,8,5,IT
https://openalex.org/A5047891775,Florian Mohnert,https://api.openalex.org/works?filter=author.id:A5047891775,8,3,DE
https://openalex.org/A5077737586,Austin Lawrence,https://api.openalex.org/works?filter=author.id:A5077737586,5,3,US
https://openalex.org/A5079656008,Shannon M Quintana,https://api.openalex.org/works?filter=author.id:A5079656008,5,1,US
https://openalex.org/A5067876119,Mansoureh Bodaghi,https://api.openalex.org/works?filter=author.id:A5067876119,1,1,GB
https://openalex.org/A5035321872,Xiaohui Chen,https://api.openalex.org/works?filter=author.id:A5035321872,1706,57,CN
https://openalex.org/A5089862218,Michael G. Kenward,https://api.openalex.org/works?filter=author.id:A5089862218,317,63,GB
https://openalex.org/A5035844607,Fiona M Walter,https://api.openalex.org/works?filter=author.id:A5035844607,291,51,GB
https://openalex.org/A5014593205,Kazuo Yano,https://api.openalex.org/works?filter=author.id:A5014593205,219,22,JP
https://openalex.org/A5009887999,Taylor H. Ricketts,https://api.openalex.org/works?filter=author.id:A5009887999,187,62,US
https://openalex.org/A5038590383,Juan C. Burguillo,https://api.openalex.org/works?filter=author.id:A5038590383,185,16,ES
https://openalex.org/A5015326615,Tyler H. McCormick,https://api.openalex.org/works?filter=author.id:A5015326615,168,22,US
https://openalex.org/A5013075653,Katja Verbeeck,https://api.openalex.org/works?filter=author.id:A5013075653,118,15,BE
https://openalex.org/A5021369042,Arda Halu,https://api.openalex.org/works?filter=author.id:A5021369042,118,38,US
https://openalex.org/A5086037512,Isabelle Parizot,https://api.openalex.org/works?filter=author.id:A5086037512,115,18,FR
https://openalex.org/A5011861720,Josh Cowls,https://api.openalex.org/works?filter=author.id:A5011861720,93,21,GB
https://openalex.org/A5029601638,Simon T. Powers,https://api.openalex.org/works?filter=author.id:A5029601638,84,14,GB
https://openalex.org/A5041056725,Dan Vodislav,https://api.openalex.org/works?filter=author.id:A5041056725,78,8,FR
https://openalex.org/A5048246816,Colm O’Muircheartaigh,https://api.openalex.org/works?filter=author.id:A5048246816,78,20,US
https://openalex.org/A5051444987,Jeroen S. Benjamins,https://api.openalex.org/works?filter=author.id:A5051444987,69,18,NL
https://openalex.org/A5004834064,Colin Solomon,https://api.openalex.org/works?filter=author.id:A5004834064,67,18,AU
https://openalex.org/A5022129033,João Palotti,https://api.openalex.org/works?filter=author.id:A5022129033,66,17,US
https://openalex.org/A5056033447,Caleb Everett,https://api.openalex.org/works?filter=author.id:A5056033447,64,10,US
https://openalex.org/A5024733682,Carlos Gracia-Lázaro,https://api.openalex.org/works?filter=author.id:A5024733682,61,17,ES
https://openalex.org/A5020635715,Ariel Zylberberg,https://api.openalex.org/works?filter=author.id:A5020635715,57,18,US
https://openalex.org/A5050242893,Austin Gerig,https://api.openalex.org/works?filter=author.id:A5050242893,54,10,US
https://openalex.org/A5073642716,Jakub Vohryzek,https://api.openalex.org/works?filter=author.id:A5073642716,42,11,DK
https://openalex.org/A5037085026,Tyler Linderoth,https://api.openalex.org/works?filter=author.id:A5037085026,25,11,CA
https://openalex.org/A5081865654,Victoria Palacin,https://api.openalex.org/works?filter=author.id:A5081865654,14,5,CA
https://openalex.org/A5045764847,Hans Haaf,https://api.openalex.org/works?filter=author.id:A5045764847,1,1,
https://openalex.org/A5015691007,Kazuo Okanoya,https://api.openalex.org/works?filter=author.id:A5015691007,597,44,JP
https://openalex.org/A5089609880,Cheng‐Wei Qiu,https://api.openalex.org/works?filter=author.id:A5089609880,518,85,CN
https://openalex.org/A5047606099,Håkan Hjalmarsson,https://api.openalex.org/works?filter=author.id:A5047606099,439,34,SE
https://openalex.org/A5077630021,John T. Jost,https://api.openalex.org/works?filter=author.id:A5077630021,293,77,US
https://openalex.org/A5033643407,Chris I. De Zeeuw,https://api.openalex.org/works?filter=author.id:A5033643407,269,61,NL
https://openalex.org/A5066089503,Yanwei Lin,https://api.openalex.org/works?filter=author.id:A5066089503,258,37,CN
https://openalex.org/A5055550975,Dorothy Keefe,https://api.openalex.org/works?filter=author.id:A5055550975,232,50,AU
https://openalex.org/A5039995516,Aaron Reeves,https://api.openalex.org/works?filter=author.id:A5039995516,227,39,GB
https://openalex.org/A5086027900,Lalgudi V. Natarajan,https://api.openalex.org/works?filter=author.id:A5086027900,225,43,US
https://openalex.org/A5087656879,Alberto Cambrosio,https://api.openalex.org/works?filter=author.id:A5087656879,161,29,CA
https://openalex.org/A5012330684,Derek J. Koehler,https://api.openalex.org/works?filter=author.id:A5012330684,149,35,CA
https://openalex.org/A5032566828,Kate Hone,https://api.openalex.org/works?filter=author.id:A5032566828,78,24,CA
https://openalex.org/A5048275947,Yonatan Goshen‐Gottstein,https://api.openalex.org/works?filter=author.id:A5048275947,68,20,DE
https://openalex.org/A5052798560,Daniel Klug,https://api.openalex.org/works?filter=author.id:A5052798560,65,6,US
https://openalex.org/A5005529505,Thomas Wimmer,https://api.openalex.org/works?filter=author.id:A5005529505,64,10,AT
https://openalex.org/A5015405980,Hernán G. Rey,https://api.openalex.org/works?filter=author.id:A5015405980,51,16,PH
https://openalex.org/A5041419426,Víctor Soto,https://api.openalex.org/works?filter=author.id:A5041419426,47,12,MX
https://openalex.org/A5077869603,Song Cao,https://api.openalex.org/works?filter=author.id:A5077869603,30,9,CN
https://openalex.org/A5053993067,Ewan Colman,https://api.openalex.org/works?filter=author.id:A5053993067,28,9,GB
https://openalex.org/A5027411355,Alexandrin Popescul,https://api.openalex.org/works?filter=author.id:A5027411355,22,13,US
https://openalex.org/A5028860597,Hongzhao Huang,https://api.openalex.org/works?filter=author.id:A5028860597,22,10,CN
https://openalex.org/A5020459024,Yannick Vandendijck,https://api.openalex.org/works?filter=author.id:A5020459024,20,8,BE
https://openalex.org/A5015848182,Kevin S. Kuehn,https://api.openalex.org/works?filter=author.id:A5015848182,18,9,US
https://openalex.org/A5085778849,Dana Warmsley,https://api.openalex.org/works?filter=author.id:A5085778849,16,4,US
https://openalex.org/A5079961068,Heather Newman,https://api.openalex.org/works?filter=author.id:A5079961068,3,3,US
https://openalex.org/A5065789784,Chenliang Li,https://api.openalex.org/works?filter=author.id:A5065789784,339,34,CN
https://openalex.org/A5064218640,Bert Klandermans,https://api.openalex.org/works?filter=author.id:A5064218640,277,37,NL
https://openalex.org/A5006472198,Yapeng Zhang,https://api.openalex.org/works?filter=author.id:A5006472198,271,28,CN
https://openalex.org/A5067676644,Karima Kourtit,https://api.openalex.org/works?filter=author.id:A5067676644,271,24,RO
https://openalex.org/A5054952724,Roi Reichart,https://api.openalex.org/works?filter=author.id:A5054952724,215,30,IL
https://openalex.org/A5029893486,Hong Li,https://api.openalex.org/works?filter=author.id:A5029893486,199,24,CN
https://openalex.org/A5050140816,Mary Beth Oliver,https://api.openalex.org/works?filter=author.id:A5050140816,178,37,US
https://openalex.org/A5010764981,Anne H. Gauthier,https://api.openalex.org/works?filter=author.id:A5010764981,167,25,NL
https://openalex.org/A5070509406,Haiyang Yu,https://api.openalex.org/works?filter=author.id:A5070509406,161,21,CN
https://openalex.org/A5074449416,Éric Kergosien,https://api.openalex.org/works?filter=author.id:A5074449416,157,4,FR
https://openalex.org/A5074066409,Massimo Stella,https://api.openalex.org/works?filter=author.id:A5074066409,137,16,IT
https://openalex.org/A5016194897,Gaurav Verma,https://api.openalex.org/works?filter=author.id:A5016194897,130,12,IN
https://openalex.org/A5083395792,Wouter van Atteveldt,https://api.openalex.org/works?filter=author.id:A5083395792,124,18,NL
https://openalex.org/A5003854328,Diansheng Guo,https://api.openalex.org/works?filter=author.id:A5003854328,84,29,CN
https://openalex.org/A5020357031,T. Diana L. van Aduard de Macedo-Soares,https://api.openalex.org/works?filter=author.id:A5020357031,76,11,BR
https://openalex.org/A5011011959,Zia Sadique,https://api.openalex.org/works?filter=author.id:A5011011959,63,24,GB
https://openalex.org/A5040148242,Richard J. Plevin,https://api.openalex.org/works?filter=author.id:A5040148242,58,21,US
https://openalex.org/A5074243843,Bidan Huang,https://api.openalex.org/works?filter=author.id:A5074243843,41,8,CN
https://openalex.org/A5047720824,Vladimir Barash,https://api.openalex.org/works?filter=author.id:A5047720824,32,10,JP
https://openalex.org/A5056786702,Manoharan Shunmugam,https://api.openalex.org/works?filter=author.id:A5056786702,31,13,GB
https://openalex.org/A5039277252,Steven Y. Feng,https://api.openalex.org/works?filter=author.id:A5039277252,24,6,US
https://openalex.org/A5043986756,Margarita Torre,https://api.openalex.org/works?filter=author.id:A5043986756,23,6,ES
https://openalex.org/A5024069263,Jeroen F. Uleman,https://api.openalex.org/works?filter=author.id:A5024069263,15,3,NL
https://openalex.org/A5054352161,Jeongmin Byun,https://api.openalex.org/works?filter=author.id:A5054352161,13,4,KR
https://openalex.org/A5036484900,Theresa Pizinger,https://api.openalex.org/works?filter=author.id:A5036484900,7,5,US
https://openalex.org/A5075565472,Robert C. Green,https://api.openalex.org/works?filter=author.id:A5075565472,1018,95,US
https://openalex.org/A5061287527,Marc Barthélemy,https://api.openalex.org/works?filter=author.id:A5061287527,343,58,FR
https://openalex.org/A5053250423,Larry Leifer,https://api.openalex.org/works?filter=author.id:A5053250423,342,28,US
https://openalex.org/A5059925632,S. C. Lahiri,https://api.openalex.org/works?filter=author.id:A5059925632,321,32,US
https://openalex.org/A5085535161,Søren Wichmann,https://api.openalex.org/works?filter=author.id:A5085535161,215,27,DE
https://openalex.org/A5028578273,Vincent Jansen,https://api.openalex.org/works?filter=author.id:A5028578273,185,42,DE
https://openalex.org/A5060934705,Muhammad Aurangzeb Ahmad,https://api.openalex.org/works?filter=author.id:A5060934705,161,29,EG
https://openalex.org/A5056727805,Barbara Gillam,https://api.openalex.org/works?filter=author.id:A5056727805,159,28,AU
https://openalex.org/A5088446802,Susan J. Hall,https://api.openalex.org/works?filter=author.id:A5088446802,159,30,US
https://openalex.org/A5011234155,Amy Janan Johnson,https://api.openalex.org/works?filter=author.id:A5011234155,146,28,US
https://openalex.org/A5031147313,Peter Shawn Bearman,https://api.openalex.org/works?filter=author.id:A5031147313,143,47,US
https://openalex.org/A5071360545,Anna Rumshisky,https://api.openalex.org/works?filter=author.id:A5071360545,134,25,US
https://openalex.org/A5063725736,Baiyin Yang,https://api.openalex.org/works?filter=author.id:A5063725736,121,31,CN
https://openalex.org/A5088457794,Cody W. Telep,https://api.openalex.org/works?filter=author.id:A5088457794,97,23,US
https://openalex.org/A5006850713,Kelly Shen,https://api.openalex.org/works?filter=author.id:A5006850713,68,21,CA
https://openalex.org/A5018490566,Debora Donato,https://api.openalex.org/works?filter=author.id:A5018490566,60,23,GB
https://openalex.org/A5089509369,Jenny Leese,https://api.openalex.org/works?filter=author.id:A5089509369,41,10,CA
https://openalex.org/A5021948714,Andrea Torneri,https://api.openalex.org/works?filter=author.id:A5021948714,25,9,BE
https://openalex.org/A5063059617,Mathieu Steijn,https://api.openalex.org/works?filter=author.id:A5063059617,13,3,NL
https://openalex.org/A5067087157,Galen Pickard,https://api.openalex.org/works?filter=author.id:A5067087157,13,6,US
https://openalex.org/A5000279397,Anton Saarimaki,https://api.openalex.org/works?filter=author.id:A5000279397,9,5,CA
https://openalex.org/A5001211964,Marcin Kulisiewicz,https://api.openalex.org/works?filter=author.id:A5001211964,6,4,PL
https://openalex.org/A5062216900,Victoria Dounoucos,https://api.openalex.org/works?filter=author.id:A5062216900,6,3,US
https://openalex.org/A5004205148,Shelia D. Woodgate,https://api.openalex.org/works?filter=author.id:A5004205148,4,2,
https://openalex.org/A5004434563,Nina Vergeldt,https://api.openalex.org/works?filter=author.id:A5004434563,1,1,NL
https://openalex.org/A5057375933,William Stafford Noble,https://api.openalex.org/works?filter=author.id:A5057375933,513,88,US
